Date,TCS.NS,RELIANCE.NS,HDFCBANK.NS,INFY.NS,ICICIBANK.NS
2003-06-05 00:00:00+05:30,28.570850372314453,18.447404861450195,21.327417373657227,31.017723083496094,18.53804588317871
2003-06-06 00:00:00+05:30,28.570850372314453,18.506431579589844,21.944990158081055,31.98464584350586,18.590503692626953
2003-06-09 00:00:00+05:30,28.570850372314453,18.15814781188965,22.13956642150879,32.19723129272461,18.42000961303711
2003-06-10 00:00:00+05:30,28.570850372314453,17.919071197509766,21.373945236206055,31.183664321899414,17.93475341796875
2003-06-11 00:00:00+05:30,28.570850372314453,18.16699981689453,21.835006713867188,31.87510108947754,18.02655601501465
2003-06-12 00:00:00+05:30,28.570850372314453,18.1817569732666,21.28934669494629,32.21186828613281,18.085575103759766
2003-06-13 00:00:00+05:30,28.570850372314453,18.473966598510742,21.297805786132812,32.22543716430664,18.721651077270508
2003-06-16 00:00:00+05:30,28.570850372314453,18.13748550415039,21.390867233276367,31.6386775970459,18.551156997680664
2003-06-17 00:00:00+05:30,28.570850372314453,18.955078125,21.399320602416992,33.542694091796875,18.879032135009766
2003-06-18 00:00:00+05:30,28.570850372314453,18.772077560424805,21.28934669494629,33.229244232177734,18.74132537841797
2003-06-19 00:00:00+05:30,28.570850372314453,19.17939567565918,21.0863094329834,33.00690460205078,18.839691162109375
2003-06-20 00:00:00+05:30,28.570850372314453,19.80217933654785,20.997478485107422,33.12729263305664,18.669189453125
2003-06-23 00:00:00+05:30,28.570850372314453,19.200056076049805,20.566024780273438,33.56493377685547,18.446237564086914
2003-06-24 00:00:00+05:30,28.570850372314453,18.91080093383789,20.40528678894043,34.10451889038086,18.406888961791992
2003-06-25 00:00:00+05:30,28.570850372314453,19.17644500732422,20.468732833862305,34.06549072265625,18.551156997680664
2003-06-26 00:00:00+05:30,28.570850372314453,19.19415283203125,20.709842681884766,35.13057327270508,18.564268112182617
2003-06-27 00:00:00+05:30,28.570850372314453,19.17053985595703,21.005939483642578,36.121360778808594,19.311824798583984
2003-06-30 00:00:00+05:30,28.570850372314453,19.17939567565918,21.830778121948242,35.51018524169922,19.692163467407227
2003-07-01 00:00:00+05:30,28.570850372314453,19.232526779174805,22.097267150878906,35.825801849365234,19.449535369873047
2003-07-02 00:00:00+05:30,28.570850372314453,19.391910552978516,22.283382415771484,34.37730026245117,19.029855728149414
2003-07-03 00:00:00+05:30,28.570850372314453,19.524728775024414,24.521028518676758,33.82468795776367,19.1151065826416
2003-07-04 00:00:00+05:30,28.570850372314453,19.65459632873535,23.412782669067383,33.580116271972656,19.50199317932129
2003-07-07 00:00:00+05:30,28.570850372314453,19.406667709350586,23.49738311767578,33.57089614868164,19.685604095458984
2003-07-08 00:00:00+05:30,28.570850372314453,19.25908660888672,24.059965133666992,35.14466857910156,19.416748046875
2003-07-09 00:00:00+05:30,28.570850372314453,19.282699584960938,23.91614532470703,35.26451110839844,19.738065719604492
2003-07-10 00:00:00+05:30,28.570850372314453,19.722484588623047,24.04304313659668,39.33668518066406,19.685604095458984
2003-07-11 00:00:00+05:30,28.570850372314453,19.52178192138672,24.516801834106445,38.12355041503906,20.262664794921875
2003-07-14 00:00:00+05:30,28.570850372314453,20.05601692199707,24.114952087402344,37.82311248779297,20.997106552124023
2003-07-15 00:00:00+05:30,28.570850372314453,19.932050704956055,23.42547607421875,36.9532585144043,20.957759857177734
